"Index","Abs_Change","Pct_Change","Date"
"1,847.70","-10.86","-0.58","2023-11-02"
"1,858.56","-5.83","-0.31","2023-11-01"
"1,864.40","-14.29","-0.76","2023-10-31"
"1,878.70","3.04","0.16","2023-10-30"
"1,875.65","-28.18","-1.48","2023-10-29"
"1,903.84","-4.05","-0.21","2023-10-19"
"1,907.89","43.27","2.32","2023-10-18"
"1,864.62","13.18","0.71","2023-10-17"
"1,851.43","-23.16","-1.23","2023-10-16"
"1,874.60","-20.16","-1.06","2023-10-12"
"1,894.76","5.16","0.27","2023-10-11"
"1,889.59","-19.06","-0.99","2023-10-10"
"1,908.66","-12.58","-0.65","2023-10-09"
"1,921.24","-35.67","-1.82","2023-10-08"
"1,956.92","-11.04","-0.56","2023-10-05"
"1,967.97","9.24","0.47","2023-10-04"
"1,958.72","-17.56","-0.88","2023-10-03"
"1,976.29","5.19","0.26","2023-10-02"
"1,971.10","-33.20","-1.65","2023-10-01"
"2,004.30","-18.60","-0.91","2023-09-27"
"2,022.91","18.45","0.92","2023-09-26"
"2,004.45","-5.89","-0.29","2023-09-25"
"2,010.35","-19.42","-0.95","2023-09-24"
"2,029.78","44.34","2.23","2023-09-21"
"1,985.43","16.24","0.82","2023-09-19"
"1,969.18","4.26","0.21","2023-09-18"
"1,964.91","-42.14","-2.09","2023-09-17"
"2,007.06","39.48","2.00","2023-09-13"
"1,967.57","-19.42","-0.97","2023-09-12"
"1,986.99","44.30","2.28","2023-09-11"
"1,942.68","10.23","0.52","2023-09-10"
"1,932.45","-28.92","-1.47","2023-09-07"
"1,961.37","-6.45","-0.32","2023-09-05"
"1,967.83","7.04","0.35","2023-09-04"
"1,960.78","-29.81","-1.49","2023-09-03"
"1,990.59","-2.82","-0.14","2023-08-30"
"1,993.42","-5.05","-0.25","2023-08-29"
"1,998.48","5.09","0.25","2023-08-28"
"1,993.38","-20.54","-1.02","2023-08-27"
"2,013.93","-31.52","-1.54","2023-08-24"
"2,045.45","29.47","1.46","2023-08-23"
"2,015.98","17.69","0.88","2023-08-22"
"1,998.28","-12.93","-0.64","2023-08-21"
"2,011.22","-21.91","-1.07","2023-08-20"
"2,033.13","8.01","0.39","2023-08-17"
"2,025.12","-20.31","-0.99","2023-08-16"
"2,045.44","-31.80","-1.53","2023-08-15"
"2,077.24","-3.61","-0.17","2023-08-14"
"2,080.86","14.81","0.71","2023-08-13"
"2,066.05","5.13","0.24","2023-08-10"
"2,060.91","41.06","2.03","2023-08-09"
"2,019.85","-28.40","-1.38","2023-08-08"
"2,048.26","-3.21","-0.15","2023-08-07"
"2,051.47","-38.37","-1.83","2023-08-06"
"2,089.84","3.00","0.14","2023-08-03"
"2,086.84","9.25","0.44","2023-08-02"
"2,077.58","-28.90","-1.35","2023-08-01"
"2,106.18","5.84","0.27","2023-07-31"
"2,100.34","-26.14","-1.22","2023-07-30"
"2,126.48","-29.71","-1.37","2023-07-27"
"2,156.20","-8.11","-0.37","2023-07-26"
"2,164.31","-36.19","-1.64","2023-07-25"
"2,200.50","-26.66","-1.19","2023-07-24"
"2,227.16","63.24","2.92","2023-07-23"
"2,163.92","-1.31","-0.06","2023-07-20"
"2,165.24","11.17","0.52","2023-07-19"
"2,154.07","9.91","0.46","2023-07-18"
"2,144.16","47.07","2.24","2023-07-17"
"2,097.09","12.16","0.58","2023-07-16"
"2,084.93","-12.62","-0.60","2023-07-13"
"2,097.55","25.31","1.22","2023-07-12"
"2,072.24","-4.73","-0.23","2023-07-11"
"2,076.96","-0.80","-0.04","2023-07-10"
"2,077.76","28.38","1.38","2023-07-09"
"2,049.38","-0.06","0.00","2023-07-06"
"2,049.44","-39.26","-1.88","2023-07-05"
"2,088.70","12.73","0.61","2023-07-04"
"2,075.97","-21.32","-1.02","2023-07-03"
"2,097.29","-53.70","-2.50","2023-07-02"
"2,150.99","-35.37","-1.62","2023-06-28"
"2,186.36","56.94","2.67","2023-06-27"
"2,129.42","11.69","0.55","2023-06-26"
"2,117.73","62.21","3.03","2023-06-25"
"2,055.53","4.75","0.23","2023-06-22"
"2,050.78","-14.05","-0.68","2023-06-21"
"2,064.83","-26.56","-1.27","2023-06-20"
"2,091.39","-2.94","-0.14","2023-06-19"
"2,094.33","52.26","2.56","2023-06-18"
"2,042.07","5.00","0.25","2023-06-15"
"2,037.06","16.42","0.81","2023-06-14"
"2,020.64","34.17","1.72","2023-06-13"
"1,987.87","7.79","0.39","2023-06-12"
"1,980.09","40.48","2.09","2023-06-11"
"1,939.61","7.27","0.38","2023-06-08"
"1,932.33","4.68","0.24","2023-06-07"
"1,927.66","25.66","1.35","2023-06-06"
"1,901.99","-17.38","-0.91","2023-06-05"
"1,919.38","53.03","2.84","2023-06-04"
"1,866.34","16.54","0.89","2023-06-01"
"1,849.79","-38.83","-2.06","2023-05-31"
"1,888.61","-53.16","-2.74","2023-05-30"
"1,941.74","-17.38","-0.89","2023-05-28"
"1,959.12","16.49","0.85","2023-05-24"
"1,942.63","51.31","2.71","2023-05-23"
"1,891.31","8.10","0.43","2023-05-22"
"1,883.20","5.88","0.31","2023-05-21"
"1,877.32","32.30","1.75","2023-05-18"
"1,845.01","23.39","1.28","2023-05-17"
"1,821.62","3.31","0.18","2023-05-16"
"1,818.31","-3.34","-0.18","2023-05-15"
"1,821.64","-16.96","-0.92","2023-05-14"
"1,838.59","-3.34","-0.18","2023-05-11"
"1,841.93","-2.43","-0.13","2023-05-10"
"1,844.36","10.66","0.58","2023-05-09"
"1,833.69","-16.93","-0.91","2023-05-08"
"1,850.61","-19.12","-1.02","2023-05-07"
"1,869.73","12.73","0.69","2023-05-04"
"1,857.23","-9.18","-0.49","2023-05-03"
"1,866.40","-4.27","-0.23","2023-05-02"
"1,870.65","-19.11","-1.01","2023-04-30"
"1,889.73","-2.24","-0.12","2023-04-27"
"1,892.00","-13.68","-0.72","2023-04-26"
"1,905.68","17.36","0.92","2023-04-25"
"1,888.32","2.71","0.14","2023-04-24"
"1,885.60","-18.80","-0.99","2023-04-23"
"1,904.40","-15.73","-0.82","2023-04-20"
"1,920.12","15.13","0.79","2023-04-19"
"1,904.98","-3.07","-0.16","2023-04-18"
"1,908.05","-23.63","-1.22","2023-04-17"
"1,931.68","-2.80","-0.14","2023-04-16"
"1,934.47","-29.07","-1.48","2023-04-13"
"1,963.55","92.22","4.93","2023-04-12"
"1,871.34","27.31","1.48","2023-04-11"
"1,844.02","5.54","0.30","2023-04-10"
"1,838.49","-28.31","-1.52","2023-04-09"
"1,866.79","-8.28","-0.44","2023-04-06"
"1,875.07","8.39","0.45","2023-04-05"
"1,866.68","-5.20","-0.28","2023-04-04"
"1,871.88","-16.67","-0.88","2023-04-03"
"1,888.55","-20.00","-1.05","2023-04-02"
"1,908.55","-10.87","-0.57","2023-03-30"
"1,919.42","1.02","0.05","2023-03-29"
"1,918.41","12.41","0.65","2023-03-28"
"1,906.00","17.70","0.94","2023-03-27"
"1,888.30","-26.85","-1.40","2023-03-26"
"1,915.14","-18.15","-0.94","2023-03-23"
"1,933.29","-15.76","-0.81","2023-03-22"
"1,949.06","22.65","1.18","2023-03-20"
"1,926.40","-6.90","-0.36","2023-03-19"
"1,933.31","-5.32","-0.27","2023-03-16"
"1,938.62","-14.44","-0.74","2023-03-15"
"1,953.06","1.85","0.09","2023-03-14"
"1,951.21","-24.68","-1.25","2023-03-13"
"1,975.90","-26.80","-1.34","2023-03-12"
"2,002.70","50.04","2.56","2023-03-09"
"1,952.66","14.41","0.74","2023-03-07"
"1,938.25","-30.77","-1.56","2023-03-05"
"1,969.02","-26.47","-1.33","2023-03-02"
"1,995.49","-24.44","-1.21","2023-03-01"
"2,019.93","-3.61","-0.18","2023-02-28"
"2,023.54","-3.65","-0.18","2023-02-27"
"2,027.19","4.55","0.22","2023-02-26"
"2,022.64","-57.74","-2.78","2023-02-23"
"2,080.38","33.57","1.64","2023-02-22"
"2,046.81","-23.60","-1.14","2023-02-20"
"2,070.41","-21.15","-1.01","2023-02-16"
"2,091.56","-13.90","-0.66","2023-02-15"
"2,105.46","-16.40","-0.77","2023-02-14"
"2,121.86","-60.77","-2.78","2023-02-12"
"2,182.63","12.45","0.57","2023-02-09"
"2,170.18","-7.16","-0.33","2023-02-08"
"2,177.34","76.64","3.65","2023-02-07"
"2,100.70","4.62","0.22","2023-02-06"
"2,096.08","1.54","0.07","2023-02-05"
"2,094.54","-22.12","-1.04","2023-02-02"
"2,116.65","4.97","0.24","2023-02-01"
"2,111.68","-15.70","-0.74","2023-01-31"
"2,127.37","-41.16","-1.90","2023-01-30"
"2,168.53","-14.68","-0.67","2023-01-29"
"2,183.21","-0.41","-0.02","2023-01-26"
"2,183.62","10.37","0.48","2023-01-25"
"2,173.25","8.15","0.38","2023-01-24"
"2,165.10","-13.71","-0.63","2023-01-23"
"2,178.81","5.71","0.26","2023-01-19"
"2,173.10","-9.01","-0.41","2023-01-18"
"2,182.11","32.72","1.52","2023-01-17"
"2,149.39","-41.04","-1.87","2023-01-12"
"2,190.42","-21.34","-0.96","2023-01-10"
"2,211.76","47.15","2.18","2023-01-09"
"2,164.61","20.68","0.96","2023-01-08"
"2,143.93","18.09","0.85","2023-01-05"
"2,125.84","64.78","3.14","2023-01-04"
"2,061.06","-3.03","-0.15","2023-01-03"
"2,063.83","17.56","0.86","2023-01-02"
"2,046.26","17.24","0.85","2023-01-01"
"2,029.03","56.88","2.88","2022-12-29"
"1,972.15","-11.81","-0.60","2022-12-28"
"1,983.95","59.87","3.11","2022-12-27"
"1,924.09","56.88","3.05","2022-12-26"
"1,867.21","-0.01","0.00","2022-12-22"
"1,867.22","-5.89","-0.31","2022-12-21"
"1,873.11","14.22","0.77","2022-12-20"
"1,858.89","3.83","0.21","2022-12-19"
"1,855.06","-27.54","-1.46","2022-12-18"
"1,882.60","-14.48","-0.76","2022-12-15"
"1,897.08","-2.62","-0.14","2022-12-14"
"1,899.70","-2.57","-0.13","2022-12-13"
"1,902.27","16.96","0.90","2022-12-12"
"1,885.31","-31.97","-1.67","2022-12-11"
"1,917.28","-16.61","-0.86","2022-12-07"
"1,933.88","-4.87","-0.25","2022-12-06"
"1,938.76","-24.46","-1.25","2022-12-05"
"1,963.22","2.16","0.11","2022-12-04"
"1,961.06","11.22","0.58","2022-12-01"
"1,949.85","-3.51","-0.18","2022-11-30"
"1,953.35","2.99","0.15","2022-11-29"
"1,950.37","-15.61","-0.79","2022-11-28"
"1,965.98","32.43","1.68","2022-11-27"
"1,933.55","11.56","0.60","2022-11-24"
"1,921.99","-7.72","-0.40","2022-11-23"
"1,929.70","-7.13","-0.37","2022-11-22"
"1,936.83","25.57","1.34","2022-11-17"
"1,911.26","13.40","0.71","2022-11-16"
"1,897.86","-6.59","-0.35","2022-11-15"
"1,904.45","21.29","1.13","2022-11-14"
"1,883.16","-10.54","-0.56","2022-11-13"
"1,893.70","-23.52","-1.23","2022-11-10"
"1,917.22","-39.15","-2.00","2022-11-09"
"1,956.36","-2.57","-0.13","2022-11-08"
"1,958.94","-6.43","-0.33","2022-11-07"
"1,965.36","43.20","2.25","2022-11-06"
"1,922.16","-16.14","-0.83","2022-11-03"
"1,938.30","7.32","0.38","2022-11-02"
"1,930.99","56.11","2.99","2022-11-01"
"1,874.88","16.39","0.88","2022-10-31"
"1,858.49","14.35","0.78","2022-10-23"
"1,844.14","-1.38","-0.07","2022-10-20"
"1,845.52","-12.81","-0.69","2022-10-19"
"1,858.33","-2.61","-0.14","2022-10-17"
"1,860.94","-9.69","-0.52","2022-10-16"
"1,870.63","4.15","0.22","2022-10-13"
"1,866.48","11.32","0.61","2022-10-12"
"1,855.16","-16.06","-0.86","2022-10-11"
"1,871.22","-27.16","-1.43","2022-10-10"
"1,898.38","44.62","2.41","2022-10-09"
"1,853.76","16.29","0.89","2022-09-29"
"1,837.46","6.41","0.35","2022-09-28"
"1,831.05","15.92","0.88","2022-09-27"
"1,815.13","-23.83","-1.30","2022-09-25"
"1,838.96","-9.83","-0.53","2022-09-22"
"1,848.80","11.19","0.61","2022-09-21"
"1,837.60","-38.81","-2.07","2022-09-20"
"1,876.41","-33.97","-1.78","2022-09-18"
"1,910.38","-14.10","-0.73","2022-09-16"
"1,924.48","-57.00","-2.88","2022-09-15"
"1,981.48","47.44","2.45","2022-09-14"
"1,934.04","21.30","1.11","2022-09-13"
"1,912.74","-13.54","-0.70","2022-09-12"
"1,926.28","-11.46","-0.59","2022-09-11"
"1,937.74","-2.13","-0.11","2022-09-08"
"1,939.88","-11.97","-0.61","2022-09-07"
"1,951.84","-21.16","-1.07","2022-09-06"
"1,973.01","-4.29","-0.22","2022-09-05"
"1,977.30","6.68","0.34","2022-09-04"
"1,970.62","-1.67","-0.08","2022-09-02"
"1,972.29","-1.08","-0.05","2022-09-01"
"1,973.38","-21.97","-1.10","2022-08-31"
"1,995.34","2.33","0.12","2022-08-30"
"1,993.02","3.76","0.19","2022-08-29"
"1,989.26","-33.36","-1.65","2022-08-28"
"2,022.62","-16.93","-0.83","2022-08-26"
"2,039.54","-18.30","-0.89","2022-08-25"
"2,057.84","2.86","0.14","2022-08-24"
"2,054.98","1.85","0.09","2022-08-23"
"2,053.13","-7.41","-0.36","2022-08-22"
"2,060.55","-7.72","-0.37","2022-08-21"
"2,068.26","27.56","1.35","2022-08-18"
"2,040.70","-0.36","-0.02","2022-08-17"
"2,041.06","-24.83","-1.20","2022-08-16"
"2,065.89","55.88","2.78","2022-08-15"
"2,010.01","-27.92","-1.37","2022-08-14"
"2,037.92","-18.96","-0.92","2022-08-11"
"2,056.88","-5.91","-0.29","2022-08-10"
"2,062.80","-43.35","-2.06","2022-08-09"
"2,106.15","-17.68","-0.83","2022-08-08"
"2,123.82","10.27","0.49","2022-08-07"
"2,113.55","-34.61","-1.61","2022-08-05"
"2,148.16","-38.61","-1.77","2022-08-04"
"2,186.77","-6.71","-0.31","2022-08-03"
"2,193.48","-2.76","-0.13","2022-08-02"
"2,196.25","1.15","0.05","2022-08-01"
"2,195.10","54.58","2.55","2022-07-31"
"2,140.52","13.05","0.61","2022-07-29"
"2,127.47","15.49","0.73","2022-07-28"
"2,111.99","23.83","1.14","2022-07-27"
"2,088.16","-44.80","-2.10","2022-07-26"
"2,132.96","54.45","2.62","2022-07-25"
"2,078.51","61.05","3.03","2022-07-24"
"2,017.46","-27.26","-1.33","2022-07-22"
"2,044.72","-5.87","-0.29","2022-07-21"
"2,050.59","4.89","0.24","2022-07-20"
"2,045.70","16.27","0.80","2022-07-19"
"2,029.43","18.03","0.90","2022-07-18"
"2,011.40","1.94","0.10","2022-07-17"
"2,009.46","7.93","0.40","2022-07-15"
"2,001.53","14.71","0.74","2022-07-14"
"1,986.82","59.54","3.09","2022-07-13"
"1,927.28","11.68","0.61","2022-07-12"
"1,915.61","-77.01","-3.86","2022-07-11"
"1,992.62","-34.70","-1.71","2022-07-08"
"2,027.32","-16.60","-0.81","2022-07-07"
"2,043.92","13.33","0.66","2022-07-06"
"2,030.59","-46.08","-2.22","2022-07-05"
"2,076.67","-9.75","-0.47","2022-07-04"
"2,086.42","57.65","2.84","2022-07-03"
"2,028.77","-8.87","-0.44","2022-07-01"
"2,037.64","74.93","3.82","2022-06-30"
"1,962.71","41.39","2.15","2022-06-29"
"1,921.31","-11.82","-0.61","2022-06-28"
"1,933.13","-23.85","-1.22","2022-06-27"
"1,956.98","94.92","5.10","2022-06-26"
"1,862.06","13.78","0.75","2022-06-24"
"1,848.28","-45.25","-2.39","2022-06-23"
"1,893.53","-31.21","-1.62","2022-06-22"
"1,924.74","39.93","2.12","2022-06-21"
"1,884.81","-49.31","-2.55","2022-06-20"
"1,934.11","-37.27","-1.89","2022-06-19"
"1,971.38","-7.56","-0.38","2022-06-17"
"1,978.94","12.57","0.64","2022-06-16"
"1,966.37","-29.89","-1.50","2022-06-15"
"1,996.26","-36.07","-1.78","2022-06-14"
"2,032.34","-15.82","-0.77","2022-06-13"
"2,048.16","-14.64","-0.71","2022-06-10"
"2,062.81","-17.64","-0.85","2022-06-09"
"2,080.45","60.22","2.98","2022-06-08"
"2,020.23","-45.59","-2.21","2022-06-07"
"2,065.82","-12.89","-0.62","2022-06-06"
"2,078.71","-33.76","-1.60","2022-06-03"
"2,112.47","-18.26","-0.86","2022-06-02"
"2,130.73","-7.19","-0.34","2022-06-01"
"2,137.92","-35.53","-1.63","2022-05-31"
"2,173.44","-50.33","-2.26","2022-05-30"
"2,223.78","-15.82","-0.71","2022-05-27"
"2,239.60","8.03","0.36","2022-05-26"
"2,231.57","14.37","0.65","2022-05-25"
"2,217.19","16.32","0.74","2022-05-24"
"2,200.88","-34.21","-1.53","2022-05-23"
"2,235.09","-15.82","-0.70","2022-05-20"
"2,250.91","-23.51","-1.03","2022-05-19"
"2,274.42","8.90","0.39","2022-05-18"
"2,265.52","-84.90","-3.61","2022-05-17"
"2,350.42","-18.64","-0.79","2022-05-12"
"2,369.06","56.06","2.42","2022-05-11"
"2,313.00","44.16","1.95","2022-05-10"
"2,268.85","12.27","0.54","2022-05-09"
"2,256.58","17.95","0.80","2022-05-08"
"2,238.62","-37.06","-1.63","2022-05-05"
"2,275.69","-31.76","-1.38","2022-05-04"
"2,307.44","-48.73","-2.07","2022-05-02"
"2,356.17","-20.00","-0.84","2022-04-28"
"2,376.17","5.17","0.22","2022-04-27"
"2,370.99","-15.02","-0.63","2022-04-26"
"2,386.02","-34.95","-1.44","2022-04-25"
"2,420.97","95.52","4.11","2022-04-24"
"2,325.45","4.94","0.21","2022-04-21"
"2,320.52","-36.73","-1.56","2022-04-20"
"2,357.25","13.37","0.57","2022-04-19"
"2,343.87","-41.78","-1.75","2022-04-18"
"2,385.65","-29.60","-1.23","2022-04-17"
"2,415.25","30.24","1.27","2022-04-13"
"2,385.01","-34.79","-1.44","2022-04-12"
"2,419.80","-44.56","-1.81","2022-04-11"
"2,464.36","35.69","1.47","2022-04-07"
"2,428.66","-23.41","-0.95","2022-04-06"
"2,452.07","-46.46","-1.86","2022-04-05"
"2,498.53","-14.88","-0.59","2022-04-04"
"2,513.42","-30.89","-1.21","2022-04-03"
"2,544.31","-23.95","-0.93","2022-03-31"
"2,568.26","40.68","1.61","2022-03-30"
"2,527.58","-14.26","-0.56","2022-03-29"
"2,541.84","-30.43","-1.18","2022-03-28"
"2,572.26","-41.41","-1.58","2022-03-27"
"2,613.67","-16.69","-0.63","2022-03-24"
"2,630.36","-20.34","-0.77","2022-03-23"
"2,650.70","16.04","0.61","2022-03-22"
"2,634.66","18.07","0.69","2022-03-21"
"2,616.59","-14.67","-0.56","2022-03-20"
"2,631.25","-19.72","-0.74","2022-03-16"
"2,650.97","-17.15","-0.64","2022-03-15"
"2,668.11","0.15","0.01","2022-03-14"
"2,667.97","101.07","3.94","2022-03-13"
"2,566.90","52.31","2.08","2022-03-10"
"2,514.58","-30.36","-1.19","2022-03-09"
"2,544.94","1.55","0.06","2022-03-07"
"2,543.39","-3.66","-0.14","2022-03-06"
"2,547.04","-63.54","-2.43","2022-03-02"
"2,610.58","-43.12","-1.62","2022-02-28"
"2,653.70","-7.73","-0.29","2022-02-27"
"2,661.44","-58.99","-2.17","2022-02-24"
"2,720.43","-15.50","-0.57","2022-02-23"
"2,735.93","17.42","0.64","2022-02-22"
"2,718.51","25.41","0.94","2022-02-21"
"2,693.10","-39.40","-1.44","2022-02-20"
"2,732.51","-1.94","-0.07","2022-02-17"
"2,734.44","-19.84","-0.72","2022-02-16"
"2,754.29","53.30","1.97","2022-02-15"
"2,700.98","0.08","0.00","2022-02-14"
"2,700.89","-100.67","-3.59","2022-02-13"
"2,801.56","-11.96","-0.43","2022-02-10"
"2,813.52","-22.06","-0.78","2022-02-09"
"2,835.58","-16.30","-0.57","2022-02-08"
"2,851.88","15.71","0.55","2022-02-07"
"2,836.17","-40.57","-1.41","2022-02-06"
"2,876.74","-14.60","-0.50","2022-02-03"
"2,891.33","19.29","0.67","2022-02-01"
"2,872.05","-13.48","-0.47","2022-01-31"
"2,885.53","105.55","3.80","2022-01-30"
"2,779.98","3.33","0.12","2022-01-27"
"2,776.65","-38.42","-1.36","2022-01-26"
"2,815.06","-5.59","-0.20","2022-01-25"
"2,820.65","-99.86","-3.42","2022-01-24"
"2,920.51","-10.83","-0.37","2022-01-23"
"2,931.34","33.03","1.14","2022-01-20"
"2,898.31","-38.35","-1.31","2022-01-19"
"2,936.66","-10.78","-0.37","2022-01-18"
"2,947.43","20.69","0.71","2022-01-17"
"2,926.74","69.00","2.41","2022-01-16"
"2,857.75","54.12","1.93","2022-01-13"
"2,803.62","-30.51","-1.08","2022-01-12"
"2,834.13","49.19","1.77","2022-01-11"
"2,784.95","19.43","0.70","2022-01-10"
"2,765.51","73.05","2.71","2022-01-09"
"2,692.47","43.29","1.63","2022-01-06"
"2,649.18","-30.77","-1.15","2022-01-05"
"2,679.95","63.01","2.41","2022-01-04"
"2,616.94","32.03","1.24","2022-01-03"
"2,584.91","60.41","2.39","2022-01-02"
"2,524.50","5.51","0.22","2021-12-29"
"2,518.99","-2.66","-0.11","2021-12-28"
"2,521.65","-69.77","-2.69","2021-12-27"
"2,591.42","71.20","2.82","2021-12-26"
"2,520.23","12.53","0.50","2021-12-23"
"2,507.70","92.16","3.82","2021-12-22"
"2,415.55","56.73","2.41","2021-12-21"
"2,358.81","-17.93","-0.75","2021-12-20"
"2,376.74","-37.87","-1.57","2021-12-16"
"2,414.62","-4.23","-0.17","2021-12-15"
"2,418.85","137.18","6.01","2021-12-14"
"2,281.67","-79.57","-3.37","2021-12-13"
"2,361.27","-88.70","-3.62","2021-12-12"
"2,449.97","-5.84","-0.24","2021-12-09"
"2,455.80","-53.10","-2.12","2021-12-08"
"2,508.90","-37.18","-1.46","2021-12-07"
"2,546.08","32.22","1.28","2021-12-06"
"2,513.87","-72.32","-2.80","2021-12-05"
"2,586.19","-47.47","-1.80","2021-12-02"
"2,633.65","5.28","0.20","2021-12-01"
"2,628.37","-1.60","-0.06","2021-11-30"
"2,629.97","-21.51","-0.81","2021-11-29"
"2,651.49","-80.29","-2.94","2021-11-28"
"2,731.78","-3.22","-0.12","2021-11-25"
"2,735.00","1.89","0.07","2021-11-24"
"2,733.12","-32.31","-1.17","2021-11-23"
"2,765.43","7.90","0.29","2021-11-22"
"2,757.53","-11.60","-0.42","2021-11-21"
"2,769.13","-32.39","-1.16","2021-11-18"
"2,801.52","16.95","0.61","2021-11-17"
"2,784.58","69.22","2.55","2021-11-16"
"2,715.35","26.44","0.98","2021-11-15"
"2,688.92","-1.38","-0.05","2021-11-14"
"2,690.29","-59.57","-2.17","2021-11-11"
"2,749.85","-79.79","-2.82","2021-11-09"
"2,829.64","-19.20","-0.67","2021-11-08"
"2,848.84","5.22","0.18","2021-11-03"
"2,843.62","23.76","0.84","2021-11-02"
"2,819.86","-17.75","-0.63","2021-11-01"
"2,837.61","55.50","1.99","2021-10-31"
"2,782.16","13.04","0.47","2021-10-28"
"2,769.13","18.06","0.66","2021-10-27"
"2,751.07","78.82","2.95","2021-10-26"
"2,672.25","87.63","3.39","2021-10-25"
"2,584.52","27.51","1.08","2021-10-24"
"2,556.95","-14.70","-0.57","2021-10-21"
"2,571.66","60.56","2.41","2021-10-20"
"2,510.73","-77.33","-2.99","2021-10-19"
"2,587.45","-69.51","-2.62","2021-10-18"
"2,656.96","17.59","0.67","2021-10-17"
"2,639.37","-23.19","-0.87","2021-10-11"
"2,662.58","-18.53","-0.69","2021-10-10"
"2,681.10","68.47","2.62","2021-10-06"
"2,612.65","41.84","1.63","2021-10-05"
"2,570.81","-6.68","-0.26","2021-10-04"
"2,577.49","-55.93","-2.12","2021-10-03"
"2,633.42","-32.51","-1.22","2021-09-30"
"2,665.93","50.58","1.93","2021-09-29"
"2,615.40","-70.01","-2.61","2021-09-28"
"2,685.41","-73.05","-2.65","2021-09-27"
"2,758.48","-61.27","-2.17","2021-09-26"
"2,819.65","2.70","0.10","2021-09-23"
"2,816.95","104.88","3.87","2021-09-22"
"2,712.07","13.83","0.51","2021-09-21"
"2,698.24","-114.02","-4.05","2021-09-20"
"2,812.38","-76.65","-2.65","2021-09-16"
"2,889.03","-40.26","-1.37","2021-09-15"
"2,929.28","-18.54","-0.63","2021-09-14"
"2,947.69","0.27","0.01","2021-09-13"
"2,947.42","71.43","2.48","2021-09-12"
"2,875.97","-0.62","-0.02","2021-09-09"
"2,876.59","-60.02","-2.04","2021-09-08"
"2,936.60","-44.18","-1.48","2021-09-07"
"2,980.78","161.94","5.74","2021-09-06"
"2,818.72","-108.26","-3.70","2021-09-05"
"2,926.89","-50.13","-1.68","2021-09-02"
"2,977.02","1.18","0.04","2021-09-01"
"2,975.84","-69.05","-2.27","2021-08-31"
"3,044.86","-49.18","-1.59","2021-08-29"
"3,094.05","17.60","0.57","2021-08-26"
"3,076.45","-48.42","-1.55","2021-08-25"
"3,124.87","-56.03","-1.76","2021-08-24"
"3,180.78","-18.24","-0.57","2021-08-19"
"3,198.60","38.28","1.21","2021-08-18"
"3,160.31","0.23","0.01","2021-08-17"
"3,160.05","5.72","0.18","2021-08-16"
"3,154.03","-24.88","-0.78","2021-08-15"
"3,179.00","16.41","0.52","2021-08-12"
"3,162.59","0.94","0.03","2021-08-11"
"3,161.44","51.86","1.67","2021-08-10"
"3,109.66","1.54","0.05","2021-08-09"
"3,108.12","0.66","0.02","2021-08-08"
"3,107.45","-16.00","-0.51","2021-08-05"
"3,123.24","12.15","0.39","2021-08-04"
"3,111.09","26.02","0.84","2021-08-03"
"3,085.07","4.06","0.13","2021-08-02"
"3,081.05","1.25","0.04","2021-08-01"
"3,079.83","-15.11","-0.49","2021-07-29"
"3,094.94","15.30","0.50","2021-07-28"
"3,079.67","29.24","0.96","2021-07-27"
"3,050.42","-8.24","-0.27","2021-07-26"
"3,058.63","54.31","1.81","2021-07-25"
"3,004.31","18.75","0.63","2021-07-22"
"2,985.57","-9.01","-0.30","2021-07-20"
"2,994.58","13.97","0.47","2021-07-19"
"2,980.61","97.21","3.37","2021-07-18"
"2,883.38","11.33","0.39","2021-07-15"
"2,872.05","1.01","0.04","2021-07-14"
"2,871.03","16.34","0.57","2021-07-13"
"2,854.76","-45.06","-1.55","2021-07-12"
"2,899.82","74.71","2.64","2021-07-11"
"2,825.10","23.97","0.86","2021-07-08"
"2,801.13","-16.97","-0.60","2021-07-07"
"2,818.10","-5.24","-0.19","2021-07-06"
"2,822.73","-11.78","-0.42","2021-07-05"
"2,834.51","-8.48","-0.30","2021-07-04"
"2,843.00","19.12","0.68","2021-07-01"
"2,823.87","-4.13","-0.15","2021-06-30"
"2,828.00","-47.49","-1.65","2021-06-29"
"2,875.49","5.11","0.18","2021-06-28"
"2,870.38","27.38","0.96","2021-06-27"
"2,843.00","-16.96","-0.59","2021-06-24"
"2,862.18","-51.65","-1.77","2021-06-23"
"2,913.84","79.44","2.80","2021-06-22"
"2,834.40","-71.06","-2.45","2021-06-21"
"2,905.14","-63.28","-2.13","2021-06-20"
"2,968.43","-1.29","-0.04","2021-06-17"
"2,969.69","-52.41","-1.73","2021-06-16"
"3,022.10","-3.72","-0.12","2021-06-15"
"3,025.82","42.72","1.43","2021-06-14"
"2,983.10","38.32","1.30","2021-06-13"
"2,944.78","-1.80","-0.06","2021-06-10"
"2,946.58","-13.56","-0.46","2021-06-09"
"2,960.14","53.44","1.84","2021-06-08"
"2,906.70","-0.21","-0.01","2021-06-07"
"2,906.89","50.13","1.75","2021-06-06"
"2,856.67","29.55","1.05","2021-06-03"
"2,827.12","55.76","2.01","2021-06-02"
"2,771.15","-11.68","-0.42","2021-06-01"
"2,782.68","-45.25","-1.60","2021-05-31"
"2,827.93","12.54","0.45","2021-05-30"
"2,815.39","-1.20","-0.04","2021-05-27"
